anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,0,64566,MINERA ESCONDIDA LIMITADA,79587210-8,MINA 0,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Antofagasta,2101,-24.25560211,-69.13134766,Generador Industrial,,,183.74,2,Valorización,7.0,Preparación para reutilización,,,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,Destinatario Final,SERVILINARES SPA,Antofagasta,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5472401,SOCIEDAD DE INVERSIONES FOXZO LIMITADA,76636200-1,FOXZO LIMITADA,Otras industrias manufactureras,,Fabricación de otros productos elaborados de metal n.c.p.,C2599,Fabricación de otros productos elaborados de metal n.c.p.,C259900,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.326892,-70.72674945,Generador Industrial,,,32.1,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5467545.0,DIFEZA | LA PINTANA,COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5466392,FPC TISSUE SPA,76319017-K,FPC TISSUE SpA,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de papel y cartón para su posterior uso industrial n.c.p.,C170190,Biobío,Concepción,Coronel,8102,-37.03407337,-73.14047961,Generador Industrial,,,10.22,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5466392,FPC TISSUE SPA,76319017-K,FPC TISSUE SpA,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de papel y cartón para su posterior uso industrial n.c.p.,C170190,Biobío,Concepción,Coronel,8102,-37.03407337,-73.14047961,Generador Industrial,,,28.13,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5466392,FPC TISSUE SPA,76319017-K,FPC TISSUE SpA,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de papel y cartón para su posterior uso industrial n.c.p.,C170190,Biobío,Concepción,Coronel,8102,-37.03407337,-73.14047961,Generador Industrial,,,305.39,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón","03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón",,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5466392,FPC TISSUE SPA,76319017-K,FPC TISSUE SpA,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de papel y cartón para su posterior uso industrial n.c.p.,C170190,Biobío,Concepción,Coronel,8102,-37.03407337,-73.14047961,Generador Industrial,,,735.109,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 03 99 | Residuos no especificados en otra categoría,03 03 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5484208,INMOBILIARIA Y CONSTRUCTORA FRANCISCO DE RIVEROS SPA,76943038-5,Francisco de Riveros,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,"Compra, venta y alquiler (excepto amoblados) de inmuebles",L681012,Metropolitana de Santiago,Santiago,Vitacura,13132,-33.3922605,-70.591033,Generador Industrial,,,19.8,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,1.593,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",15752.0,PLANTA RAHUE ALTO,CLAUDIO CASANOVA GARCES PRESTACIONES DE SERVICIOS E I R L,Osorno,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,2.034,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),322349.0,PLANTA RECUPERADORA POLIETILENO,CAMBIASO HNOS S A C,Valparaíso,Valparaíso,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,2.4,1,Eliminación,3.0,Disposición final,12.0,Vertedero,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5465986.0,SERVICIOS BAHAMONDE,SERVICIOS INDUSTRIALES BAHAMONDE LIMITADA,Aysén,Aysén del Gral. Carlos Ibañez del Campo,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,2.649,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5462374.0,PLASTICOS  DEL  SUR  SPA,PLASTICOS DEL SUR SPA,Dalcahue,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,26.417,1,Eliminación,3.0,Disposición final,12.0,Vertedero,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5443290.0,VERTEDERO INDUSTRIAL DORIN SERVICIOS LIMITADA,DORIN SERVICIOS LIMITADA,Puerto Montt,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440793,EXPORTADORA LOS FIORDOS LIMITADA,79872420-7,FRANCISCO SUR (110518),Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.53485068,-73.64287847,Generador Industrial,,,78.52,2,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,02 01 02 | Residuos de tejidos de animales,02 01 02 | Residuos de tejidos de animales,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",317561.0,PESQUERA LA PORTADA,PESQUERA LA PORTADA S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463950,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VA1,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55290143,-70.2382843,Generador Industrial,,,5.5,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463950,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VA1,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55290143,-70.2382843,Generador Industrial,,,50.97,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463950,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VA1,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55290143,-70.2382843,Generador Industrial,,,27020.0,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,5466006.0,BALTIERRA SA,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463955,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL4,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55665853,-70.31303051,Generador Industrial,,,9.3,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463955,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL4,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55665853,-70.31303051,Generador Industrial,,,13.21,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,20 03 04 | Lodos de fosas sépticas,20 03 04 | Lodos de fosas sépticas,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,11643.0,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS LA FARFANA,AGUAS ANDINAS S A,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463955,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL4,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55665853,-70.31303051,Generador Industrial,,,44.08,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,17 04 05 | Hierro y acero no galvanizados,17 04 05 | Hierro y acero no galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463955,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL4,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55665853,-70.31303051,Generador Industrial,,,110.73,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463955,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL4,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.55665853,-70.31303051,Generador Industrial,,,820.0,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,5466006.0,BALTIERRA SA,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463954,ALTO MAIPO SPA,76170761-2,FRENTE DE TRABAJO VL5,Otras centrales de generación eléctrica,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales hidroeléctricas,D351011,Metropolitana de Santiago,Cordillera,San José de Maipo,13203,-33.54856748,-70.29086009,Generador Industrial,,,16.14,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
