año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;id_nombre_ler;ler_codigo;id_ler_codigo
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;3428,007;Preparación para reutilización;7;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;17; Metales ferrosos;160117
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;12,136;Pretratamiento de Metales;44;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;17; Metales ferrosos;160117
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;4814,24;Área de Disposición Controlada;65;Eliminación;1;10 | Residuos de procesos térmicos;10;02 | Residuos de la industria del hierro y del acero;2;10 02 14 | Lodos y tortas de filtración del tratamiento de gases, distintos de los especificados en el código 10 02 13;14; Lodos y tortas de filtración del tratamiento de gases, distintos de los especificados en el código 10 02 13;100214
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;333,58;Preparación para reutilización;7;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 18 | Metales no ferrosos;18; Metales no ferrosos;160118
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;1,1;Pretratamiento de Metales;44;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 03 | Neumáticos fuera de uso;3; Neumáticos fuera de uso;160103
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;128,997;Área de Disposición Controlada;65;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;17; Metales ferrosos;160117
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;4894,23;Área de Disposición Controlada;65;Eliminación;1;10 | Residuos de procesos térmicos;10;02 | Residuos de la industria del hierro y del acero;2;10 02 10 | Cascarilla de laminación;10; Cascarilla de laminación;100210
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;18746,5;Preparación para reutilización;7;Valorización;2;10 | Residuos de procesos térmicos;10;02 | Residuos de la industria del hierro y del acero;2;10 02 02 | Escorias no tratadas;2; Escorias no tratadas;100202
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;1167,05;Reciclaje de Residuos voluminosos;22;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 05 | Hierro y acero no galvanizados;5; Hierro y acero no galvanizados;170405
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;20,69;Preparación para reutilización;7;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 07 | Metales mezclados;7; Metales mezclados;170407
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;0,5;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 07 | Metales mezclados;7; Metales mezclados;170407
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;302,66;Eliminación;1;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;23,17;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 07 | Metales mezclados;7; Metales mezclados;170407
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;938,99;Disposición final;3;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;633;COMPAÑÍA SIDERÚRGICA HUACHIPATO;CIA SIDERURGICA HUACHIPATO S.A.;94637000-2;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;-36,75168609;-73,12542139;8110;Talcahuano;Concepción;Biobío;Otras industrias manufactureras;10;1;20349,478;Área de Disposición Controlada;65;Eliminación;1;10 | Residuos de procesos térmicos;10;02 | Residuos de la industria del hierro y del acero;2;10 02 08 | Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07;8; Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07;100208
2021;Destinatario Final;4;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;96754450-7;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-32,95473957;-70,79919037;13303;Tiltil;Chacabuco;Metropolitana de Santiago;Gestores de residuos;15;1;275092;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;96754450-7;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-32,95473957;-70,79919037;13303;Tiltil;Chacabuco;Metropolitana de Santiago;Gestores de residuos;15;1;2002113;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;96754450-7;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-32,95473957;-70,79919037;13303;Tiltil;Chacabuco;Metropolitana de Santiago;Gestores de residuos;15;1;22396;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1; Papel y cartón;200101
2021;Destinatario Final;4;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;87803800-2;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,52314351;-70,86666736;13119;Maipú;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;419,95;Relleno sanitario;11;Eliminación;1;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;1;03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04;5; Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04;30105
2021;Destinatario Final;4;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;87803800-2;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,52314351;-70,86666736;13119;Maipú;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;682,603;Relleno sanitario;11;Eliminación;1;04 | Residuos de las industrias del cuero, de la piel y textil;4;01 | Residuos de las industrias del cuero y de la piel;1;04 01 01 | Carnazas y serrajes de encalado;1; Carnazas y serrajes de encalado;40101
2021;Destinatario Final;4;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;96828810-5;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,69717142;-70,80253236;13601;Talagante;Talagante;Metropolitana de Santiago;Gestores de residuos;15;1;0,7;Relleno sanitario;11;Eliminación;1;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 02 | Polvo y partículas de metales férreos;2; Polvo y partículas de metales férreos;120102
2021;Destinatario Final;4;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;87803800-2;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,52314351;-70,86666736;13119;Maipú;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;2611,46;Relleno sanitario;11;Eliminación;1;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón;7; Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón;30307
2021;Destinatario Final;4;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;87803800-2;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-33,52314351;-70,86666736;13119;Maipú;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;2089,15;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 02 | Residuos de tejidos de animales;2; Residuos de tejidos de animales;20102
