anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,,5440322,MINERA ANTUCOYA,76079669-7,MINERA ANTUCOYA,Minería,4.0,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Mejillones,2102,-22.622444473777,-69.838470110231,Destinatario Final,,1,316.25,1,Eliminación,,,11,Relleno sanitario,20 03 01 ,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461655,COMERCIAL ROMERELLI LIMITADA,96904060-3,COMERCIAL ROMERELLI LTDA,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.4665903157,-70.690940918665,Destinatario Final,,1,1.8,2,Valorización,,,20,Reciclaje de metales,20 01 99 ,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461655,COMERCIAL ROMERELLI LIMITADA,96904060-3,COMERCIAL ROMERELLI LTDA,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.4665903157,-70.690940918665,Destinatario Final,,1,1.48,2,Valorización,,,46,Reciclaje de Neumáticos Fuera de Uso,12 01 01 ,12 01 01 | Limaduras y virutas de metales férreos,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461655,COMERCIAL ROMERELLI LIMITADA,96904060-3,COMERCIAL ROMERELLI LTDA,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.4665903157,-70.690940918665,Destinatario Final,,1,0.81,1,Eliminación,,,60,Sitio de Escombros de la Construcción,17 04 07 ,17 04 07 | Metales mezclados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461655,COMERCIAL ROMERELLI LIMITADA,96904060-3,COMERCIAL ROMERELLI LTDA,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.4665903157,-70.690940918665,Destinatario Final,,1,0.61,2,Valorización,,,2,Valorización,20 01 36 ,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5476918,INMOBILIARIA E INVERSIONES DOS M LIMITADA,76450115-2,LOS FRESNOS,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Chacabuco,Colina,13301,-33.29983033421,-70.723992833644,Destinatario Final,,1,8.516,2,Valorización,,,20,Reciclaje de metales,17 02 03 ,"17 02 03 | Otros Plástico no especificados en los códigos 17 02 07, 17 02 08, 17 02 09 y 17 02 10",17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461655,COMERCIAL ROMERELLI LIMITADA,96904060-3,COMERCIAL ROMERELLI LTDA,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.4665903157,-70.690940918665,Destinatario Final,,1,23.21,2,Valorización,,,2,Valorización,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,8876,SOC NACIONAL METALURGICA LTDA,80411800-4,SOC NACIONAL METALURGICA LTDA,Otras industrias manufactureras,10.0,Fundición de metales no ferrosos,C2432,Fundición de metales no ferrosos,C243200,Metropolitana de Santiago,Santiago,San Joaquín,13129,-33.479064633483,-70.63568583611,Destinatario Final,,1,0.82,2,Valorización,,,20,Reciclaje de metales,17 04 02 ,17 04 02 | Aluminio,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,1903,DYNAL INDUSTRIAL S A,92264000-9,DYNAL INDUSTRIAL S.A.,"Industria química, de plástico y caucho",7.0,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de otros productos químicos n.c.p.,C202909,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.460871782647,-70.696295563643,Destinatario Final,,1,815.01,2,Valorización,,,7,Preparación para reutilización,20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5485007,I MUNICIPALIDAD DE CAMARONES,69251000-3,relleno sanitario camarones,Otras actividades,20.0,Actividades de la administración pública en general,O8411,Actividades de la administración pública en general,O841100,Arica y Parinacota,Arica,Camarones,15102,-18.9087861803862,-69.9506226949219,Destinatario Final,,1,172.065,1,Eliminación,,,11,Relleno sanitario,20 03 01 ,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,245956,MELON S.A.,76109779-2,CEMENTO MELÓN PLANTA LA CALERA,"Producción de cemento, cal y yeso",8.0,"Fabricación de cemento, cal y yeso",C2394,"Fabricación de cemento, cal y yeso",C239400,Valparaíso,Quillota,Calera,5502,-32.790284653315,-71.200525851727,Destinatario Final,,1,496.84,2,Valorización,,,23,Co-procesamiento,19 12 08 ,19 12 08 | Textiles,19,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",12,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5461497,AGRICOLA VILLA SUSANITA LIMITADA,79526980-0,AGRICOLA VILLA SUSANITA,Producción agropecuaria,1.0,Cultivo de productos agrícolas en combinación con la cría de animales (explotación mixta),A0150,Cultivo de productos agrícolas en combinación con la cría de animales (explotación mixta),A015000,Maule,Curicó,Teno,7308,-34.928429169781,-71.021740865463,Destinatario Final,,1,4601.23,2,Valorización,,,7,Preparación para reutilización,02 03 99 ,02 03 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,2989,VULCO S A,91619000-K,VULCO S.A.,"Industria química, de plástico y caucho",7.0,Fabricación de otros productos de caucho,C2219,Fabricación de otros productos de caucho,C221900,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.601387195237,-70.689332698437,Destinatario Final,,1,28.37,5,Recolección,,,44,Pretratamiento de Metales,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,2989,VULCO S A,91619000-K,VULCO S.A.,"Industria química, de plástico y caucho",7.0,Fabricación de otros productos de caucho,C2219,Fabricación de otros productos de caucho,C221900,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.601387195237,-70.689332698437,Destinatario Final,,1,51.982,5,Recolección,,,44,Pretratamiento de Metales,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,2989,VULCO S A,91619000-K,VULCO S.A.,"Industria química, de plástico y caucho",7.0,Fabricación de otros productos de caucho,C2219,Fabricación de otros productos de caucho,C221900,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.601387195237,-70.689332698437,Destinatario Final,,1,87.3,2,Valorización,,,20,Reciclaje de metales,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,8.45,5,Recolección,,,44,Pretratamiento de Metales,15 01 04 ,15 01 04 | Envases metálicos,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,6.19,5,Recolección,,,44,Pretratamiento de Metales,17 04 05 ,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,58.64,5,Recolección,,,44,Pretratamiento de Metales,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,3.8,5,Recolección,,,35,Pretratamiento (I.R.A.R.),17 04 01 ,"17 04 01 | Cobre, bronce, latón",17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,3.34,2,Valorización,,,20,Reciclaje de metales,17 04 05 ,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,8.79,2,Valorización,,,20,Reciclaje de metales,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,18.0,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.299998839715,-71.899998591227,Destinatario Final,,1,17.21,2,Valorización,,,18,Reciclaje de plásticos,20 01 40 ,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5469154,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA.,76276689-2,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA,"Industria química, de plástico y caucho",7.0,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Renca,13128,-33.410093082144,-70.686178290223,Destinatario Final,,1,15.931,5,Recolección,,,45,Pretratamiento de plásticos,15 01 02 ,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5469154,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA.,76276689-2,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA,"Industria química, de plástico y caucho",7.0,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Renca,13128,-33.410093082144,-70.686178290223,Destinatario Final,,1,1.924,5,Recolección,,,45,Pretratamiento de plásticos,20 01 39 ,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5469154,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA.,76276689-2,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA,"Industria química, de plástico y caucho",7.0,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Renca,13128,-33.410093082144,-70.686178290223,Destinatario Final,,1,36.969,2,Valorización,,,18,Reciclaje de plásticos,02 01 04 ,02 01 04 | Residuos de plásticos (excepto embalajes),2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5469154,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA.,76276689-2,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA,"Industria química, de plástico y caucho",7.0,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Renca,13128,-33.410093082144,-70.686178290223,Destinatario Final,,1,3.652,2,Valorización,,,18,Reciclaje de plásticos,12 01 05 ,12 01 05 | Virutas y rebabas de plástico,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5469154,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA.,76276689-2,SOCIEDAD INDUSTRIAL DE PLASTICOS LTDA,"Industria química, de plástico y caucho",7.0,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Renca,13128,-33.410093082144,-70.686178290223,Destinatario Final,,1,191.5126,2,Valorización,,,18,Reciclaje de plásticos,12 01 99 ,12 01 99 | Residuos no especificados en otra categoría,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2022-ckan.csv,False
